osm_id,name,state,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
node/13448712776,Riley Creek Rest Area,,POINT(-91.3628942 40.5194136),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Riley Creek Rest Area"", ""highway"": ""rest_area""}"
node/13470645799,Glenwood Rest Area,,POINT(-93.5108405 34.3363085),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Glenwood Rest Area"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""website"": ""https://www.arkansasrestareas.com/ar-us-route-us70-arkansas-glenwood-rest-area-east-west-bidirectional-access-mile-marker-11/"", ""description"": ""Rest Area Facilities - Passenger Vehicle Parking, Restrooms""}"
node/13470666215,Elm Park Rest Area,,POINT(-94.1207577 35.0271232),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Elm Park Rest Area"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""website"": ""https://www.arkansasrestareas.com/ar-us-route-us71-arkansas-elm-park-rest-area-north-south-bidirectional-access/"", ""description"": ""Rest Area Facilities - Passenger Vehicle Parking, Restrooms""}"
node/13470722751,Imboden-Black Rock Rest Area,,POINT(-91.1521225 36.1231734),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Imboden-Black Rock Rest Area"", ""highway"": ""rest_area"", ""description"": ""Rest Area Facilities - Passenger Vehicle Parking, Restrooms, Picnic Tables""}"
node/13470779186,Forrest City Rest Area - Westbound,,POINT(-90.7594374 35.0382537),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Forrest City Rest Area - Westbound"", ""highway"": ""rest_area"", ""description"": ""Rest Area Facilities - Separate Truck and Passenger Vehicle Parking, Picnic Tables, Restrooms, Water"", ""toilets:access"": ""yes""}"
node/13475488534,Love's Travel Stop,,POINT(-111.6200718 32.7736514),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""hgv"": ""yes"", ""ref"": ""972"", ""name"": ""Love's Travel Stop"", ""brand"": ""Love's"", ""phone"": ""+1 520-607-5325"", ""highway"": ""services"", ""website"": ""https://www.loves.com/locations/az/eloy/loves-travel-stop-eloy-972"", ""brand:wikidata"": ""Q1872496""}"
node/13476745092,Big Piney Rest Area – Eastbound,,POINT(-93.3445913 35.3673193),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Big Piney Rest Area – Eastbound"", ""highway"": ""rest_area""}"
node/13479276718,,,POINT(-72.4672168 43.2989312),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13479276719,,,POINT(-72.4666238 43.2966398),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13481258306,,,POINT(-149.1234953 65.6956371),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13521967497,Horse Rest Area,,POINT(-83.833366 41.5325141),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Horse Rest Area"", ""fixme"": ""please tweak location. restroom? picnic tables?"", ""highway"": ""rest_area""}"
node/13602843680,Hog Wash Truck And Trailer Wash,,POINT(-91.3584705 41.2976295),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Hog Wash Truck And Trailer Wash"", ""email"": ""hogwashtrailerwash@gmail.com"", ""phone"": ""+1-319-728-2388"", ""mobile"": ""+1 319-499-7329"", ""highway"": ""services"", ""website"": ""https://hogwashtruckandtrailerwash.com/"", ""opening_hours"": ""Sa-Su closed; Mo-Fr 07:00-18:00""}"
node/13615783222,Wagon Wheel Gap Interpretive Site,,POINT(-106.833933 37.7766678),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Wagon Wheel Gap Interpretive Site"", ""scenic"": ""yes"", ""highway"": ""rest_area"", ""operator"": ""Forest Service""}"
node/13634834532,Zachrich Trucking Inc,,POINT(-79.0511601 41.1664268),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Zachrich Trucking Inc"", ""highway"": ""services""}"
node/13638748324,,,POINT(-111.8717444 40.5804374),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13638748325,,,POINT(-111.8717413 40.5803678),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13638801766,,,POINT(-111.8719819 40.5809744),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13638801767,,,POINT(-111.8719353 40.5809728),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13641395403,,,POINT(-111.8728535 40.5825389),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13650122186,Truck Rest Area,,POINT(-77.1887533 39.3653848),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Truck Rest Area"", ""highway"": ""rest_area""}"
node/13664709558,,,POINT(-93.9110212 48.6320501),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13710821852,,,POINT(-95.5537191 29.6636564),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13711978933,Quick Pro Lube,,POINT(-96.6166877 45.2254641),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Quick Pro Lube"", ""highway"": ""services""}"
node/13716284850,Sabatis Island Rest Area,,POINT(-70.8062891 44.065819),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Sabatis Island Rest Area"", ""highway"": ""rest_area""}"
node/13728758601,Rest Area,,POINT(-81.7708677 28.1674332),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Rest Area"", ""highway"": ""rest_area""}"
node/13778969422,,,POINT(-106.4837674 35.3703548),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13790986719,,,POINT(-74.8707063 44.1979287),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13801022601,Rest Area #17 Janesville,,POINT(-89.0069264 42.7686983),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Rest Area #17 Janesville"", ""highway"": ""rest_area""}"
node/13814760747,,,POINT(-89.5957644 35.6536107),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13821315377,Petro Stopping Centers,,POINT(-87.0920493 33.2795716),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Petro Stopping Centers"", ""brand"": ""Petro"", ""highway"": ""services"", ""brand:wikidata"": ""Q64051305""}"
node/13879376353,Oil Changers,,POINT(-158.0249696 21.4985419),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Oil Changers"", ""highway"": ""services""}"
node/13879376375,Hawaiian Shade,,POINT(-158.0239567 21.4979449),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Hawaiian Shade"", ""highway"": ""services""}"
node/13879376393,O'Reilly Auto Parts,,POINT(-158.0245982 21.4976671),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""O'Reilly Auto Parts"", ""highway"": ""services"", ""wikidata"": ""Q7071951"", ""wikipedia"": ""en:O'Reilly Auto Parts""}"
node/13897955245,Wahiawa Roadside Assistance,,POINT(-158.0289578 21.4955059),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Wahiawa Roadside Assistance"", ""highway"": ""services""}"
node/13897955246,Wahiawa Automotive Repair Shop,,POINT(-158.0292585 21.4952405),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Wahiawa Automotive Repair Shop"", ""highway"": ""services""}"
node/13908467001,,,POINT(-90.7346014 44.2482686),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/13935367501,"Builders Association-Elkhart,",,POINT(-85.9541369 41.6468006),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Builders Association-Elkhart,"", ""highway"": ""rest_area""}"
node/13936428955,,,POINT(-99.0950192 40.6756873),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/13939527172,Bones Welding,,POINT(-87.8458484 44.3404859),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Bones Welding"", ""highway"": ""services"", ""opening_hours"": ""Mo-Fr 07:00-18:30""}"
node/13950175501,Camp Geronimo central restroom,,POINT(-111.3714626 34.4076048),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Camp Geronimo central restroom"", ""highway"": ""rest_area""}"
node/13952756786,Motorway Express,,POINT(-95.7162059 29.6839352),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Motorway Express"", ""highway"": ""services""}"
node/14013780167,Haleiwa Service,HI,POINT(-158.1245531 21.5718312),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Haleiwa Service"", ""highway"": ""services"", ""addr:city"": ""Waialua"", ""addr:state"": ""HI"", ""addr:street"": ""Kealohanui Street"", ""addr:postcode"": ""96791"", ""addr:housenumber"": ""67-106""}"
node/14028756130,,,POINT(-93.9026325 30.1313129),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/143405709,Blackwater Draw Rest area,,POINT(-103.251541 34.249685),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Blackwater Draw Rest area"", ""highway"": ""rest_area""}"
node/143674188,,,POINT(-107.135987 36.076254),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/146474925,,,POINT(-94.6953894 34.767697),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/1618128727,,,POINT(-122.1844623 37.0046554),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/1618128766,,,POINT(-122.1860634 37.0061684),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/1629915553,,,POINT(-81.9687516 34.5426026),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""toilets"", ""highway"": ""rest_area""}"
node/1674690088,,,POINT(-93.4602922 42.6721887),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""source"": ""Bing"", ""amenity"": ""toilets"", ""highway"": ""rest_area""}"
node/1680484878,,,POINT(-121.9762946 37.1065363),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/1692283495,,,POINT(-98.8043186 46.8929626),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""yes""}"
node/1707906271,Coalinga Avenal Safety Roadside Rest Area - Northbound,,POINT(-120.11357 36.0894902),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Coalinga Avenal Safety Roadside Rest Area - Northbound"", ""highway"": ""rest_area"", ""toilets"": ""yes""}"
node/1721639808,Bike Trail Parking - Rest Area,,POINT(-71.4445434 41.9400607),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Bike Trail Parking - Rest Area"", ""amenity"": ""parking"", ""highway"": ""rest_area"", ""parking"": ""surface"", ""capacity"": ""48""}"
node/1724807445,West Palm Beach Service Plaza,,POINT(-80.1748789 26.6342494),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""West Palm Beach Service Plaza"", ""highway"": ""services"", ""toilets"": ""yes"", ""operator"": ""Florida's Turnpike Enterprise""}"
node/1724807769,,,POINT(-81.9977891 26.8932186),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""10270"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""operator"": ""Florida Department of Transportation""}"
node/1724808019,,,POINT(-81.3270973 29.702012),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""20331"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""operator"": ""Florida Department of Transportation""}"
node/1724808030,,,POINT(-81.3345145 29.7154978),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""20332"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""operator"": ""Florida Department of Transportation""}"
node/1842857916,,,POINT(-84.6876893 35.4262376),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""yes""}"
node/1844840941,Tennessee Welcome Center,,POINT(-87.3347794 36.6361316),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Tennessee Welcome Center"", ""highway"": ""rest_area"", ""toilets"": ""yes""}"
node/1913883555,,,POINT(-85.5591062 35.023976),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""yes""}"
node/1921850198,Sentinel Rest Area,,POINT(-113.2649777 32.8492365),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Sentinel Rest Area"", ""highway"": ""rest_area""}"
node/193302953,,,POINT(-93.382205 36.722404),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/2034395672,,,POINT(-88.052854 42.3755452),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/2050418381,Fred's State Line - Casino and Truck Stop,,POINT(-91.3479911 30.9932011),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Fred's State Line - Casino and Truck Stop"", ""highway"": ""services""}"
node/2085347964,,,POINT(-75.6911943 39.662107),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services"", ""toilets"": ""yes""}"
node/212420147,,,POINT(-75.914812 44.081986),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2129586320,"I-85, Northbound - Granville County",,POINT(-78.6383263 36.2359886),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""I-85, Northbound - Granville County"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""operator"": ""NCDOT""}"
node/213272952,,,POINT(-76.810132 42.974385),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/213277056,,,POINT(-76.821471 42.744754),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/213277477,,,POINT(-76.757652 42.664246),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/213574054,Malden Service Area,,POINT(-73.955987 42.11047),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Malden Service Area"", ""highway"": ""services"", ""toilets"": ""yes"", ""operator"": ""New York State Thruway Authority"", ""contact:website"": ""http://www.thruway.ny.gov/travelers/travelplazas/tp-malden.html"", ""internet_access"": ""wlan""}"
node/2145131406,,,POINT(-112.0735968 36.0370979),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2145131496,,,POINT(-112.0850832 36.0459645),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2189772173,,,POINT(-74.793112 44.9566768),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2189772184,,,POINT(-74.7770863 44.9632276),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2276965762,,,POINT(-85.4864134 32.6774296),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2276967425,Rest Area,,POINT(-92.8946135 34.5384411),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Rest Area"", ""highway"": ""rest_area""}"
node/230472368,,,POINT(-91.5909574 45.2349445),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2365896937,Rest Area,,POINT(-75.3839378 40.63727),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Rest Area"", ""highway"": ""rest_area""}"
node/2366377245,,,POINT(-103.230627 32.458965),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2367952723,,,POINT(-104.3964278 32.7226148),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2368502073,Dr. John Clarke Rest Area,,POINT(-104.4217605 32.842518),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Dr. John Clarke Rest Area"", ""highway"": ""rest_area""}"
node/2369842112,,,POINT(-106.29617 33.85091),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2377236861,,,POINT(-81.067527 37.474574),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2385843563,,,POINT(-121.9748087 37.1058318),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2402056568,,,POINT(-91.5938876 45.2382094),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""fee"": ""no"", ""source"": ""dot.wisconsin.gov/travel/restareas"", ""amenity"": ""parking"", ""highway"": ""rest_area"", ""maxstay"": ""24 hours"", ""parking"": ""surface"", ""capacity"": ""36"", ""motorcar"": ""designated"", ""operator"": ""WI DOT""}"
node/2411249318,,,POINT(-91.6370765 45.2837174),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""fee"": ""no"", ""source"": ""dot.wisconsin.gov/travel/restareas"", ""amenity"": ""parking"", ""highway"": ""rest_area"", ""maxstay"": ""24 hours"", ""parking"": ""surface"", ""capacity"": ""34"", ""motorcar"": ""designated"", ""operator"": ""WI DOT""}"
node/2443352519,Jerry's Run Safety Rest Area,,POINT(-80.1884394 37.8104474),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Jerry's Run Safety Rest Area"", ""highway"": ""rest_area"", ""website"": ""https://www.vdot.virginia.gov/about/our-system/highways/rest-areas/#t4_44701_heading-1"", ""operator"": ""Virginia Department of Transportation"", ""opening_hours"": ""24/7""}"
node/2443995056,,,POINT(-122.0694117 36.9903285),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2443995059,,,POINT(-122.0699496 36.9923042),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2443995061,,,POINT(-122.0697589 36.9927284),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2443995065,,,POINT(-122.070114 36.9935547),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2443995073,,,POINT(-122.0688716 36.9976374),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2443995075,,,POINT(-122.0686041 36.9990054),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2443995077,,,POINT(-122.0697204 37.000753),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2443995085,,,POINT(-122.0711419 37.0014734),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no""}"
node/2443995087,,,POINT(-122.0731702 37.0032603),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""note"": ""02-SEP-13 4:35:45PM"", ""highway"": ""rest_area""}"
node/2528737328,,,POINT(-93.2811383 40.9976164),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""services""}"
node/2567869895,,,POINT(-123.7571869 46.0905294),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""no"", ""drinking_water"": ""no""}"
node/2576566434,,,POINT(-104.2387194 35.0679583),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""yes"", ""drinking_water"": ""yes""}"
node/2576566485,,,POINT(-104.2390175 35.0694367),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""yes"", ""drinking_water"": ""yes""}"
node/258198347,,,POINT(-121.6989604 37.3344225),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2653313577,,,POINT(-91.241234 43.8973134),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""parking"", ""highway"": ""rest_area""}"
node/2653313580,,,POINT(-91.2392471 43.8925739),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""parking"", ""highway"": ""rest_area""}"
node/2711126333,,,POINT(-105.9499209 33.7124892),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2711310934,,,POINT(-86.9984274 41.6418637),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2711310935,,,POINT(-86.9967544 41.6401874),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2778699066,,,POINT(-95.9222213 46.1329956),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2810280103,Red Rooster Terminal,,POINT(-88.0918027 38.7135983),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Red Rooster Terminal"", ""highway"": ""services"", ""addr:city"": ""Olney"", ""addr:street"": ""South West Street"", ""addr:postcode"": ""62450"", ""opening_hours"": ""24/7"", ""addr:housenumber"": ""1402""}"
node/281878720,Tennessee Welcome Center,,POINT(-90.0039019 35.041486),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Tennessee Welcome Center"", ""amenity"": ""parking"", ""highway"": ""rest_area"", ""toilets"": ""yes"", ""amenity_1"": ""information""}"
node/2874620061,,,POINT(-91.862962 44.2625344),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2904994926,,,POINT(-70.7425948 42.1637167),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""parking"", ""highway"": ""rest_area""}"
node/2906045386,Option Cargo Express,,POINT(-81.3109932 28.5437758),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""Option Cargo Express"", ""shop"": ""department_store"", ""phone"": ""+1-407-730-9919"", ""highway"": ""services"", ""website"": ""https://www.optioncargo.com/"", ""addr:city"": ""Orlando"", ""addr:street"": ""Semoran Boulevard"", ""addr:postcode"": ""32807"", ""addr:housenumber"": ""80 s""}"
node/2930255190,,,POINT(-104.8285297 41.75731),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area""}"
node/2945066366,,,POINT(-84.6893878 45.1067158),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""highway"": ""rest_area"", ""toilets"": ""yes""}"
