place_id,name,brand,category,confidence,datasets,address,city,state,zip,phone,website,email,socials,operating_status,lat,lon,geom
0006cc0b-3078-47f0-9df4-e37cc52c9f5e,Shell,Shell,gas_station,0.9902192950248718,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",5210 Manor Rd,Austin,TX,78723-4610,+15129276113,https://find.shell.com/us/fuel/10001116-5210-manor-rd,shellcustomercare@shell.com,{https://www.facebook.com/1535508143136194},open,30.29984823,-97.6861873,POINT(-97.6861873 30.29984823)
00086278-14f8-40b3-a275-6964dbf9a909,Marathon,,gas_station,0.77,"{Foursquare,Overture}",17 Carlsbad Cavern Highway,Whites City,NM,88268,(505) 884-2040,http://www.marathon.com,,,,32.17505837637556,-104.37638618369009,POINT(-104.37638618369009 32.17505837637556)
0009151d-3c64-4c40-b38b-1e8211057679,Rich Fountain Oil Company,,gas_station,0.902978241443634,"{meta,Overture}",1722 Highway E,Freeburg,MO,65035-2345,+15733552880,,mjw5h7@mst.edu,{https://www.facebook.com/103259391107943},,38.394214,-91.884073,POINT(-91.884073 38.394214)
000953cd-b5f4-496f-8382-12184221ad6c,Texaco,Texaco with Techron,gas_station,0.9807644486427307,"{meta,Overture}",2349 S Kihei Rd,Kihei,HI,96753-7202,+18088796305,https://www.texaco.com/,,{https://www.facebook.com/341214083462530},,20.72155156,-156.4471886,POINT(-156.4471886 20.72155156)
000957f6-9bfa-461d-afa7-c05f18e9eb94,Exxon,,gas_station,0.9902192950248718,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",17830 Clay Rd,Houston,TX,77084,"",https://www.exxon.com/en/find-station/exxon-houston-tx-pineforestmart-200328971?utm_medium=referral&utm_source=yxt-bing&utm_campaign=us_fue_ret_xom_yxt,,,open,29.8311406,-95.6723606,POINT(-95.6723606 29.8311406)
00097e38-c2f8-45a4-ad96-54f9427b409c,Exxon,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",4372 Coal Heritage Rd,Bluefield,WV,24701,(304) 589-6940,http://www.exxon.com,,,open,37.315504887240145,-81.26330692368937,POINT(-81.26330692368937 37.315504887240145)
000b163d-221a-431f-8a8f-bcba7854bd78,Shell,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",6886 Poplar Tent Rd,Concord,NC,28027,(704) 786-1570,http://www.shell.us/ontheroad,,{https://www.twitter.com/Shell_US},open,35.40148640373569,-80.69537270894565,POINT(-80.69537270894565 35.40148640373569)
000b5698-7cd6-48d7-96d8-9b35e4e841ec,Mobil,Exxon & Mobil Stations,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",2521 S Huron Rd,Kawkawlin,MI,48631-9413,+19896675772,https://www.exxon.com/en/find-station/200311363,,{https://www.facebook.com/134192090258218},open,43.66710342,-83.95101486,POINT(-83.95101486 43.66710342)
000be5d4-4c4e-48de-a0df-efe4ec5b9046,76,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",171 Carleton Ave,East Islip,NY,11730,(631) 758-3258,http://www.76.com,,"{https://www.twitter.com/76,https://www.facebook.com/267989096666186}",open,40.73889885241326,-73.19168435486311,POINT(-73.19168435486311 40.73889885241326)
000bf628-401e-49c0-9b64-841a08f166e3,Shell,,gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",650 S Alexander Ave,Port Allen,LA,70767,2253837721,https://find.shell.com/us/fuel/10000995-650-s-alexander-ave,,,open,30.44767452,-91.20977684,POINT(-91.20977684 30.44767452)
000c7712-8fd1-4a21-b88a-34ec65998f08,Conoco,,gas_station,1,"{DAC,Overture}",22693 US 83,Paint Rock,TX,76866,+13257322042,https://www.conoco.com/,,"{https://www.facebook.com/conoco/,https://www.instagram.com/conoco/,https://www.twitter.com/Conoco,https://www.youtube.com/@Phillips66Co}",,31.558724,-99.921134,POINT(-99.921134 31.558724)
000ca88b-b54a-43dd-824e-6844ca011e93,Chevron,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",900 Mansfield Webb Rd,Arlington,TX,76002,(254) 799-8788,http://www.chevron.com/,,"{https://www.twitter.com/chevron,https://www.facebook.com/346080822168744,https://www.instagram.com/chevron}",open,32.622910653424725,-97.09801390575228,POINT(-97.09801390575228 32.622910653424725)
000d3f50-e9a7-49bc-ae96-e438df95a167,Phillips 66,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",2350 Lazelle St,Sturgis,SD,57785,(605) 347-8123,https://www.phillips66gas.com,,,open,44.41861060640756,-103.52890915150704,POINT(-103.52890915150704 44.41861060640756)
000e5b1d-9522-42c4-8592-a52f83e14cdd,Petro Stopping Center,,gas_station,0.9808588624000549,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",3001 TV Rd,Florence,SC,29501-0711,+18436610730,http://www.petrotruckstops.com/,,{https://www.facebook.com/145482222140798},open,34.266555601329,-79.732267698455,POINT(-79.732267698455 34.266555601329)
000ea2d3-339f-41b0-b58a-91767ed1eec2,Sinclair Gas Station,Sinclair Oil,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",101 Smelter Ave NE,Great Falls,MT,59404-1925,+14086242912,http://www.gasstationingreatfallsmt.com/,,{https://www.facebook.com/874411825958784},open,47.52468228,-111.31003465,POINT(-111.31003465 47.52468228)
000ec19f-6415-419e-80d0-e9f7031782f8,Mobil,Exxon & Mobil Stations,gas_station,0.9902192950248718,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",5326 Jefferson Davis Hwy,Fredericksburg,VA,22408-2608,+15408914478,https://www.exxon.com/en,,{https://www.facebook.com/2638493263044144},open,38.24413332,-77.4983868,POINT(-77.4983868 38.24413332)
000f255e-89bf-44cd-acb5-74ddf9e97b8c,Speedway,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",5201 W 111th St,Alsip,IL,60803,(708) 422-7403,http://www.speedway.com,,{https://www.twitter.com/speedway},open,41.690535480689505,-87.74991967805917,POINT(-87.74991967805917 41.690535480689505)
0010052e-e9cc-45f7-860b-d754f668afa9,Sunoco Gas Station,,gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",106 N Mecca St,Cortland,OH,44410,3306377911,https://www.sunoco.com/find-a-station,,,open,41.3302612304688,-80.7310333251953,POINT(-80.7310333251953 41.3302612304688)
001015b9-fa61-478a-8a89-86ec97e8e157,Campbell Food Store,Valero,gas_station,0.9199122190475464,"{AllThePlaces,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",2501 Elon Rd,Monroe,VA,24574,,https://locations.valero.com/en-us/LocationDetails/Index/2501-ELON-RD/0000029032,,,open,37.5183,-79.1956,POINT(-79.1956 37.5183)
0010aa51-cb25-4bdc-923c-764faff19e34,University Station,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1300 Ralph Engelstad Arena Dr,Grand Forks,ND,58203,(701) 738-8380,http://www.universitystation.net,pizza@universitystation.net,{https://www.facebook.com/220529154682264},open,47.93195526219477,-97.06984613096833,POINT(-97.06984613096833 47.93195526219477)
00123712-fc03-4c2b-a090-d03144de42c8,7-Eleven,,gas_station,1,"{DAC,Overture}",7100 Little River Tpk,Annandale,VA,22003,+17032563459,https://www.7-eleven.com/,,"{https://www.facebook.com/7Eleven,https://www.instagram.com/7eleven/,https://www.7now.com/,https://www.tiktok.com/@7eleven,https://twitter.com/7eleven,https://www.youtube.com/user/7ElevenInc}",,38.83,-77.1905,POINT(-77.1905 38.83)
0012a556-882b-4c2d-a76c-f222ae2cb127,Phillips 66,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",4 Meade Ct,Fox Lake,IL,60020,(847) 587-0090,https://www.phillips66gas.com,,,open,42.39829175650359,-88.18433020175627,POINT(-88.18433020175627 42.39829175650359)
00146542-ca5e-4555-843e-c139be3b8647,Speedway,,gas_station,0.85,"{Microsoft,Overture}",4640 Chestnut St,Philadelphia,PA,19139,2154763769,https://www.speedway.com/locations/PA/Philadelphia/4640-CHESTNUT-STREET,,,,39.95700322,-75.21444767,POINT(-75.21444767 39.95700322)
0014cbab-8b62-4e19-90fc-c52a3ec4b80a,BP,,gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",2259 W Tennessee St,Tallahassee,FL,32304,8505752574,http://mybpstation.com/,,,open,30.4457924,-84.3230902,POINT(-84.3230902 30.4457924)
00153945-9b6d-4590-adde-34ff4aadf962,Phillips 66,Phillips 66 Gas,gas_station,0.5456411242485046,"{meta,Overture}",,Ontario,CA,,+19099233111,http://www.phillips66.com/,,{https://www.facebook.com/180382008959718},,34.028636,-117.592498,POINT(-117.592498 34.028636)
0015a494-7828-4cf2-8bbd-744d22ac3dd3,Love's Travel Stops and Country Stores,Love,gas_station,0.9722161889076233,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",3191 Capac Rd,Mussey Twp,MI,48014-4315,+18103959690,https://www.loves.com/locations/701,store701@loves.com,{https://www.facebook.com/163127387859007},open,42.98959324571797,-82.93047801685897,POINT(-82.93047801685897 42.98959324571797)
0015edd7-33b8-4545-ae67-897cc64a0b66,Shell,,gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",4050 River Pointe Pl,High Point,NC,27265,3368417679,https://find.shell.com/us/fuel/10066308-4050-river-pointe-pl,,,open,36.03294166,-79.96701078,POINT(-79.96701078 36.03294166)
0016a42a-ea7a-40be-8e62-1c2a80afb5b3,Shell,Shell,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",46155 Dillon Rd,Coachella,CA,92236-2029,+17603426200,https://find.shell.com/us/fuel/10083370-46155-dillon-rd,shellcustomercare@shell.com,{https://www.facebook.com/334340803670734},open,33.71363864,-116.17511868,POINT(-116.17511868 33.71363864)
00171c35-e46c-4066-9088-89993202a822,Chevron,Chevron,gas_station,0.9902192950248718,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",15901 SE 82nd Dr,Clackamas,OR,97015-9502,+15036562397,http://www.chevron.com/,,{https://www.facebook.com/161656393863095},open,45.4080177,-122.56912329,POINT(-122.56912329 45.4080177)
001850e6-56b6-4c7b-942c-64914df1e325,BP,,gas_station,0.9931,"{Microsoft,Overture}",2546 Mount Moriah Road,Memphis,TN,38115,9016728242,https://www.bp.com/en_us/bp-us.html,,,,35.07966413,-89.88650318,POINT(-89.88650318 35.07966413)
0018a3d3-1f75-4e09-bd7d-1b7dcff7a93f,Valero,,gas_station,0.9793171882629395,"{meta,Overture}",8500 Interstate Dr E,Amarillo,TX,79118-6964,+18063354899,https://locations.valero.com/en-us/LocationDetails/Index/8507-I-40/0000029133,,{https://www.facebook.com/227354731300433},,35.19204907,-101.74321435,POINT(-101.74321435 35.19204907)
0018ec38-de88-4689-b5a5-b1f03e1f0aac,Filler Up Inc,Fastrac,gas_station,0.7249448895454407,"{meta,Overture}",650 W First St,Belzoni,MS,39038-3306,+16622470036,https://filler-up-inc.hub.biz,,{https://www.facebook.com/126771707378769},,33.18397347,-90.49549763,POINT(-90.49549763 33.18397347)
0019450f-1176-4488-bdfb-6846f13bd0c0,Loaf N Jug,,gas_station,0.77,"{Foursquare,Overture}",1515 S Florida,Lakewood,CO,80226,,http://www.loafnjug.com,,,,39.689976,-105.11787,POINT(-105.11787 39.689976)
0019acf9-29d8-4fea-8013-87d157a87fe4,Marathon Gas,,gas_station,0.9902192950248718,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",2455 Compton Rd,Cincinnati,OH,45231,5132257239,http://mymarathonstation.com/StoreHome/105528,,,open,39.2339094,-84.5694065,POINT(-84.5694065 39.2339094)
0019e23a-19b7-495a-a419-91c3e05299b2,Shell,,gas_station,0.9931,"{Microsoft,Overture}",1316 S Acadian Thruway,Baton Rouge,LA,70806,2259527900,https://find.shell.com/us/fuel/12780033-1316-s-acadian-thruway/en_US,,,,30.43684679,-91.15326437,POINT(-91.15326437 30.43684679)
001a19cf-6716-40d5-9557-1fb51f488811,ARCO,ARCO,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1720 State St,Salem,OR,97301-4341,+15035891750,https://www.arco.com/en-us/northwest/,rrfrazeur@wbcable.net,{https://www.facebook.com/133567176787661},open,44.93494754,-123.01994927,POINT(-123.01994927 44.93494754)
001a9fad-c624-4fdd-9861-3e0d56244208,Conoco,,gas_station,0.9199122190475464,"{DAC,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",2317 Ralph Ave,Brooklyn,NY,11234,+17182516820,https://www.conoco.com/,,"{https://www.facebook.com/conoco/,https://www.instagram.com/conoco/,https://www.twitter.com/Conoco,https://www.youtube.com/@Phillips66Co}",open,40.621428,-73.917206,POINT(-73.917206 40.621428)
001aa4f0-2ec3-4ea0-8638-a6e90b29b85e,Mobil,,gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1275 Route 9,Stoddard,NH,03464,6034467811,https://www.exxon.com/en/find-station/mobil-stoddard-nh-mrmikesmarket317-200304642?utm_medium=referral&utm_source=yxt-bing&utm_campaign=us_fue_ret_xom_yxt,,,open,43.0371778882461,-72.08896973737896,POINT(-72.08896973737896 43.0371778882461)
001b471d-590f-4809-b854-994474ca1083,BP,,gas_station,0.85,"{Microsoft,Overture}",196th St SW 4806,Lynnwood,WA,98036,4253617258,http://www.bp.com/,,,,47.8204956055,-122.2981872559,POINT(-122.2981872559 47.8204956055)
001b9c9d-8840-4ddb-b5ab-b748da71c875,BP,bp,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",18403 Convenience Way,Chesterfield,MO,63005-1037,+16365363711,https://map.bp.com/en-US/US/gas-station/chesterfield/bp/59771553054036300500100000000000,bpconsumer@bp.com,{https://www.facebook.com/114258550336759},open,38.67219452,-90.65559313,POINT(-90.65559313 38.67219452)
001c00c0-7fbf-49c3-b689-795a66163841,Sunoco,Sunoco,gas_station,0.9999291707277298,"{meta,Overture}",9308 Gunston Cove Rd,Lorton,VA,22079-2738,+17036431439,http://www.sunoco.com,customerfirst@sunocoinc.com,{https://www.facebook.com/183925655025805},,38.70433547,-77.22236509,POINT(-77.22236509 38.70433547)
001c2f3c-c886-44e4-90a6-d19bdd6f3a42,Fast Way,,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1512 N State Line Ave,Texarkana,AR,71854-4268,+18707735330,http://shell.com,,{https://www.facebook.com/107545625969802},open,33.4380101,-94.04284806,POINT(-94.04284806 33.4380101)
001c3cf1-1700-4f37-a810-9096cf9010b3,Speedway,,gas_station,1,"{DAC,Overture}",201 South Mission Street,Mount Pleasant,MI,48858,+19897728995,https://www.speedway.com,,"{https://www.facebook.com/SpeedwayStores,https://www.instagram.com/speedwaystores/,https://www.speedway.com/products/food,https://www.tiktok.com/@speedwaystores,https://twitter.com/Speedway,https://www.youtube.com/user/SpeedwayCStores}",,43.603,-84.7675,POINT(-84.7675 43.603)
001c8b50-31e3-4a87-9255-4295800e4fc5,Smith's Fuel Center,,gas_station,0.9888202829062939,"{Microsoft,Overture}",7763 South Highland Loop Rd.,West Jordan,UT,84081,8015453474,https://www.smithsfoodanddrug.com/d/fuel-points-program?cid=loc_70600274F_bg,,,,40.60997717910806,-112.02779194579877,POINT(-112.02779194579877 40.60997717910806)
001c9689-b882-41d9-97b0-58fb47c29c4a,ARCO,ARCO,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",4700 Madison Ave,Sacramento,CA,95841-2517,+19163314146,https://www.arco.com/en-us/northwest/,solutions@ampminc.com,{https://www.facebook.com/254511384651879},open,38.6607969,-121.35475389,POINT(-121.35475389 38.6607969)
001c9ba9-9b63-437e-8570-51b1081f2829,Pepper Head's,,gas_station,0.9499402642250061,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",3936 S Byron Butler Pkwy,Perry,FL,32348-6701,+18505844900,,wareoil@wareoil.com,{https://www.facebook.com/460419200754837},open,30.06850433,-83.55919945,POINT(-83.55919945 30.06850433)
001d0d07-825d-42e4-9680-dc4e29ef68ba,BP,,gas_station,0.9902192950248718,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1001 Oak St,Kenova,WV,25530,3044533042,https://map.bp.com/en-US/US/gas-station/kenova/bp/25848840280012553000100000000000,,,open,38.399412,-82.571251,POINT(-82.571251 38.399412)
001d81c0-f379-42b8-ae7a-fc3fbd0090b8,Exxon,,gas_station,0.9655,"{Microsoft,Overture}",5251 N. Beach St,Fort Worth,TX,76137,9722618065,https://www.exxon.com/en/find-station/exxon-fortworth-tx-fuelking-200328309?utm_medium=referral&utm_source=yxt-bing&utm_campaign=us_fue_ret_xom_yxt,,,,32.83875497939482,-97.29102335709202,POINT(-97.29102335709202 32.83875497939482)
001d8cf4-704e-4c9c-8763-75befe4c797d,Shell,Shell,gas_station,0.9902192950248718,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1707 N Forest Park Ave,Baltimore,MD,21207,+14107449228,https://find.shell.com/us/fuel/10009173-1699-n-forest-park-ave,shellcustomercare@shell.com,{https://www.facebook.com/1716961301932713},open,39.2992788,-76.7116248,POINT(-76.7116248 39.2992788)
001dedee-6d3a-41d1-9ae9-2f432b120265,Kanner Hwy.,RaceTrac,gas_station,0.8,"{AllThePlaces,Overture}",6840 S. Kanner Hwy.,Stuart,FL,34997,,https://www.racetrac.com/locations/florida/stuart/kanner-hwy_,,,,27.12,-80.253636,POINT(-80.253636 27.12)
001dfdda-a46c-4403-9be7-a5035dd538f6,Phillips 66,,gas_station,0.85,"{Microsoft,Overture}",2240 N 3rd St,Saint Charles,MO,63301,6369402653,https://www.phillips66gas.com/station/66-ROCKET-4269-0000908225/?utm_source=Bing&utm_medium=local&utm_campaign=bing-local,,,,38.778607,-90.485419,POINT(-90.485419 38.778607)
001e008a-e8ce-4cca-9ae7-dd7d151eb453,Chevron,Chevron,gas_station,0.9902192950248718,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1112 Hull Rd,Athens,GA,30601-3902,+17705400141,http://www.chevron.com/,,{https://www.facebook.com/166419060701363},open,33.99792436,-83.32493107,POINT(-83.32493107 33.99792436)
001e4ee8-1d7c-4ef8-a9a0-d2a80f0e3c05,Poci Grocery,,gas_station,0.9199122190475464,"{Foursquare,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",870 Poca Rd,Danielsville,GA,30633,(706) 789-3410,https://poci-grocery.hub.biz,,{https://www.facebook.com/111787482207897},open,34.19986685666012,-83.28422904520238,POINT(-83.28422904520238 34.19986685666012)
001ec9d0-01fa-4fdb-82cb-c97244021968,CAT Scale,,truck_gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",23425 State Route 12,Watertown,NY,13601,3152217018,http://catscale.com/?utm_medium=yext&utm_source=bing,,,open,44.00203175623339,-75.92179134266662,POINT(-75.92179134266662 44.00203175623339)
001ed409-ef59-4f36-842c-957d8d01977a,Marathon Gas,,gas_station,0.9199122190475464,"{Microsoft,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",7060 Cumberland Gap Pkwy,Harrogate,TN,37752,4238694657,http://mymarathonstation.com/StoreHome/81794,,,open,36.583314,-83.6568582,POINT(-83.6568582 36.583314)
001f2e91-155b-4696-a2d9-f7781f650353,Exxon & Mobil Stations,Exxon & Mobil Stations,gas_station,0.9199122190475464,"{meta,Overture,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals,Overture-signals}",1010 NE 219th St,Ridgefield,WA,98642-8159,+13609106345,https://www.exxon.com/en,,{https://www.facebook.com/2374944319496012},open,45.7798817,-122.66087206,POINT(-122.66087206 45.7798817)
