tunnel_id,name,state,geom,length_ft,min_vert_clearance_in,hazmat_restricted,hazmat_codes,rules_curated_ref,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
0619 0006G,E80 Offramp/E80 Onramp SEP (Short Section),CA,POINT(-121.269191379698 38.7450862899081),74.0,198.0,t,"{L10=0,L11=1,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 11534, ""adtt_a5"": 599, ""toll_c4"": 0, ""OBJECTID"": 23, ""owner_c1"": 1, ""complex_s5"": 0, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""62938"", ""route_type_i9"": ""1"", ""state_code_i3"": ""06"", ""urban_code_c8"": 77068, ""year_built_a1"": 2006, ""county_code_i4"": ""061"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""E80 Offramp/E80 Onramp SEP (Short Section)"", ""route_number_i7"": ""00080"", ""tunnel_shape_s2"": 3, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""SHS_080._P"", ""portal_shapes_s3"": 3, ""tunnel_length_g1"": 74, ""tunnel_number_i1"": ""19 0006G"", ""lrs_mile_point_i12"": 103.596, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""2"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 38.74508629, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""E80 Onramp"", ""ground_conditions_s4"": 3, ""portal_longitude_i14"": -121.26919138, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""A"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 5.9, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 0.8, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 1, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 1, ""roadway_width_curb_to_curb_g3"": 23.6, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1730246400000, ""hazardous_material_restriction_"": 1, ""inventory_load_rating_factor_l2"": 1, ""min_vert_clearance_over_tunnel_"": 16.5, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 1.67, ""routine_inspection_target_date_"": 1540339200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2022}"
0619 0079G,Sunrise-E80 Onramp Tunnel,CA,POINT(-121.270326000411 38.742988999866),627.0,195.6,t,"{L10=0,L11=1,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 11534, ""adtt_a5"": 599, ""toll_c4"": 0, ""OBJECTID"": 24, ""owner_c1"": 1, ""complex_s5"": 1, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""62938"", ""route_type_i9"": ""1"", ""state_code_i3"": ""06"", ""urban_code_c8"": 77068, ""year_built_a1"": 2006, ""county_code_i4"": ""061"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Sunrise-E80 Onramp Tunnel"", ""route_number_i7"": ""00080"", ""tunnel_shape_s2"": 3, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""SHS_080._P"", ""portal_shapes_s3"": 3, ""tunnel_length_g1"": 627, ""tunnel_number_i1"": ""19 0079G"", ""lrs_mile_point_i12"": 103.444, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""2"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 38.742989, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""Sunrise-E80 Onramp"", ""ground_conditions_s4"": 1, ""portal_longitude_i14"": -121.270326, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""A"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 5.9, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 0.8, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 1, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 1, ""roadway_width_curb_to_curb_g3"": 23.6, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1730246400000, ""hazardous_material_restriction_"": 1, ""inventory_load_rating_factor_l2"": 1, ""min_vert_clearance_over_tunnel_"": 16.3, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 1.67, ""routine_inspection_target_date_"": 1540339200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2022}"
0619C0169,Newcastle Tunnel,CA,POINT(-121.135519439645 38.8756972197156),531.0,136.8,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 4480, ""adtt_a5"": 91, ""toll_c4"": 0, ""OBJECTID"": 25, ""owner_c1"": 2, ""complex_s5"": 0, ""operator_c2"": 2, ""submitted_by"": ""06"", ""place_code_i5"": ""03204"", ""route_type_i9"": ""4"", ""state_code_i3"": ""06"", ""urban_code_c8"": 99999, ""year_built_a1"": 1932, ""county_code_i4"": ""061"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Newcastle Tunnel"", ""route_number_i7"": ""00000"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""PLA_LMS_TAYLOR RD_P"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 531, ""tunnel_number_i1"": ""19C0169"", ""lrs_mile_point_i12"": 6.108, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 38.87569722, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""Taylor Road"", ""ground_conditions_s4"": 3, ""portal_longitude_i14"": -121.13551944, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""0"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 3, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 3, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 5, ""roadway_width_curb_to_curb_g3"": 30, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1692144000000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0.61, ""min_vert_clearance_over_tunnel_"": 11.4, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 1.02, ""routine_inspection_target_date_"": 1563235200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
0619C0170,Old State Hwy Tunnel,CA,POINT(-121.13254500006 38.8756450001608),81.0,144.0,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 2267, ""adtt_a5"": 20, ""toll_c4"": 0, ""OBJECTID"": 26, ""owner_c1"": 2, ""complex_s5"": 0, ""operator_c2"": 2, ""submitted_by"": ""06"", ""place_code_i5"": ""03204"", ""route_type_i9"": ""5"", ""state_code_i3"": ""06"", ""urban_code_c8"": 77068, ""year_built_a1"": 1910, ""county_code_i4"": ""061"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Old State Hwy Tunnel"", ""route_number_i7"": ""00000"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""PLA_CO_OLD STATE HWY_P"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 81, ""tunnel_number_i1"": ""19C0170"", ""lrs_mile_point_i12"": 0.479, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 38.875645, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""Old State Hwy"", ""ground_conditions_s4"": 1, ""portal_longitude_i14"": -121.132545, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 0, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 4, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 0, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 1, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 7, ""roadway_width_curb_to_curb_g3"": 20, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1692144000000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 12, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1563235200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
0624C0108,5th Street Tunnel,CA,POINT(-121.500777769613 38.5805556002101),284.0,178.8,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 1691, ""adtt_a5"": 85, ""toll_c4"": 0, ""OBJECTID"": 27, ""owner_c1"": 4, ""complex_s5"": 1, ""operator_c2"": 4, ""submitted_by"": ""06"", ""place_code_i5"": ""64000"", ""route_type_i9"": ""5"", ""state_code_i3"": ""06"", ""urban_code_c8"": 77068, ""year_built_a1"": 1963, ""county_code_i4"": ""067"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""5th Street Tunnel"", ""route_number_i7"": ""00000"", ""tunnel_shape_s2"": 3, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""SAC_SAC_5TH ST_P"", ""portal_shapes_s3"": 3, ""tunnel_length_g1"": 284, ""tunnel_number_i1"": ""24C0108"", ""lrs_mile_point_i12"": 1.774, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 38.5805556, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""5th Street"", ""ground_conditions_s4"": 1, ""portal_longitude_i14"": -121.50077777, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 3, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 3, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 3, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 7, ""roadway_width_curb_to_curb_g3"": 64, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1730851200000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 14.9, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1730851200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2024}"
0627 0040L,Waldo Tunnel,CA,POINT(-122.485801340226 37.843213499786),1000.0,199.2,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 43900, ""adtt_a5"": 725, ""toll_c4"": 0, ""OBJECTID"": 28, ""owner_c1"": 1, ""complex_s5"": 0, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""70364"", ""route_type_i9"": ""2"", ""state_code_i3"": ""06"", ""urban_code_c8"": 78904, ""year_built_a1"": 1937, ""county_code_i4"": ""041"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Waldo Tunnel"", ""route_number_i7"": ""00101"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 3, ""lrs_route_id_i11"": ""SHS_101._P"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 1000, ""tunnel_number_i1"": ""27 0040L"", ""lrs_mile_point_i12"": 441.918, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""3"", ""highway_district_i6"": ""04"", ""portal_latitude_i13"": 37.8432135, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""US Hwy 101"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -122.48580134, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 1.3, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 3.3, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 4, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 2, ""roadway_width_curb_to_curb_g3"": 42, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1727740800000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 16.6, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1533081600000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
0627 0040R,Waldo Tunnel,CA,POINT(-122.485417229593 37.8432680002913),1000.0,210.0,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 43900, ""adtt_a5"": 725, ""toll_c4"": 0, ""OBJECTID"": 29, ""owner_c1"": 1, ""complex_s5"": 0, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""70364"", ""route_type_i9"": ""2"", ""state_code_i3"": ""06"", ""urban_code_c8"": 78904, ""year_built_a1"": 1954, ""county_code_i4"": ""041"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Waldo Tunnel"", ""route_number_i7"": ""00101"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 3, ""lrs_route_id_i11"": ""SHS_101._P"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 1000, ""tunnel_number_i1"": ""27 0040R"", ""lrs_mile_point_i12"": 441.915, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""1"", ""highway_district_i6"": ""04"", ""portal_latitude_i13"": 37.843268, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""US Hwy 101"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -122.48541723, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 2.5, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 4, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 4, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 2, ""roadway_width_curb_to_curb_g3"": 40, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1727740800000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 17.5, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1533081600000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
0628 0015,Caldecott Tunnel Bore 2,CA,POINT(-122.217452740289 37.854626929933),3135.0,175.2,t,"{L10=1,L11=1,L12=1}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 42700, ""adtt_a5"": 965, ""toll_c4"": 0, ""OBJECTID"": 30, ""owner_c1"": 1, ""complex_s5"": 1, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""53000"", ""route_type_i9"": ""3"", ""state_code_i3"": ""06"", ""urban_code_c8"": 78904, ""year_built_a1"": 1937, ""county_code_i4"": ""013"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Caldecott Tunnel Bore 2"", ""route_number_i7"": ""00024"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""SHS_024._P"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 3135, ""tunnel_number_i1"": ""28 0015"", ""lrs_mile_point_i12"": 4.055, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""2"", ""highway_district_i6"": ""04"", ""portal_latitude_i13"": 37.85462693, ""damage_inspection_d5"": 1, ""facility_carried_i10"": ""State Route 24"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -122.21745274, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""0"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 2020, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 1.4, ""other_restrictions_l12"": 1, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 3.4, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 2, ""roadway_width_curb_to_curb_g3"": 20.8, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1689552000000, ""hazardous_material_restriction_"": 1, ""inventory_load_rating_factor_l2"": 0.7, ""min_vert_clearance_over_tunnel_"": 14.6, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 1.17, ""routine_inspection_target_date_"": 1497312000000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
0628 0015K,Caldecott Tunnel Bore 4,CA,POINT(-122.218620020153 37.8549701696501),3399.0,200.4,t,"{L10=0,L11=1,L12=1}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 42700, ""adtt_a5"": 965, ""toll_c4"": 0, ""OBJECTID"": 31, ""owner_c1"": 1, ""complex_s5"": 1, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""53000"", ""route_type_i9"": ""3"", ""state_code_i3"": ""06"", ""urban_code_c8"": 78904, ""year_built_a1"": 2013, ""county_code_i4"": ""013"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Caldecott Tunnel Bore 4"", ""route_number_i7"": ""00024"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""SHS_024._P"", ""portal_shapes_s3"": 3, ""tunnel_length_g1"": 3399, ""tunnel_number_i1"": ""28 0015K"", ""lrs_mile_point_i12"": 4.018, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""4"", ""highway_district_i6"": ""04"", ""portal_latitude_i13"": 37.85497017, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""State Route 24"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -122.21862002, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""0"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 2.3, ""other_restrictions_l12"": 1, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 3, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 2, ""roadway_width_curb_to_curb_g3"": 36, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1689552000000, ""hazardous_material_restriction_"": 1, ""inventory_load_rating_factor_l2"": 1, ""min_vert_clearance_over_tunnel_"": 16.7, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 1.67, ""routine_inspection_target_date_"": 1560729600000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
0628 0015L,Caldecott Tunnel Bore 3,CA,POINT(-122.218250400244 37.8548892500055),3371.0,178.8,t,"{L10=1,L11=1,L12=1}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 42700, ""adtt_a5"": 965, ""toll_c4"": 0, ""OBJECTID"": 32, ""owner_c1"": 1, ""complex_s5"": 1, ""operator_c2"": 1, ""submitted_by"": ""06"", ""place_code_i5"": ""53000"", ""route_type_i9"": ""3"", ""state_code_i3"": ""06"", ""urban_code_c8"": 78904, ""year_built_a1"": 1965, ""county_code_i4"": ""013"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Caldecott Tunnel Bore 3"", ""route_number_i7"": ""00024"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""SHS_024._P"", ""portal_shapes_s3"": 3, ""tunnel_length_g1"": 3371, ""tunnel_number_i1"": ""28 0015L"", ""lrs_mile_point_i12"": 4.04, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""4"", ""highway_district_i6"": ""04"", ""portal_latitude_i13"": 37.85488925, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""State Route 24"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -122.2182504, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""3"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 2020, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 4, ""other_restrictions_l12"": 1, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 2.5, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 2, ""roadway_width_curb_to_curb_g3"": 28, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1689552000000, ""hazardous_material_restriction_"": 1, ""inventory_load_rating_factor_l2"": 3.08, ""min_vert_clearance_over_tunnel_"": 14.9, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 3.99, ""routine_inspection_target_date_"": 1497398400000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2025}"
