way_id,highway,name,ref,maxheight_in,maxweight_lb,hgv,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,oneway,maxlength_in,maxwidth_in,bridge,tunnel
17208767,service,,,,,,"LINESTRING(-75.6659185 38.930771,-75.6666795 38.9310399,-75.6675548 38.9311895,-75.667602 38.9312491,-75.6676268 38.9313152,-75.6676327 38.9313776,-75.6676272 38.93144,-75.6670437 38.9339766,-75.6669286 38.9346292)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""surface"": ""unpaved""}",,,,,
17208770,tertiary,Liden School Road,,,,,"LINESTRING(-75.7227763 38.8287119,-75.722795 38.8289887,-75.7228521 38.8297722,-75.7229265 38.8308436,-75.7229323 38.8309131,-75.7229526 38.8311751,-75.722984 38.831748,-75.7230294 38.8326475,-75.723028 38.8329188,-75.7230232 38.8330571)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Liden School Road"", ""name_1"": ""Passwaters Road"", ""highway"": ""tertiary"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Sussex, DE"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Liden School"", ""tiger:name_type"": ""Rd"", ""tiger:name_base_1"": ""Passwaters"", ""tiger:name_type_1"": ""Rd""}",,,,,
17208775,service,,,,,,"LINESTRING(-75.5350113 39.3053475,-75.5349782 39.3054984,-75.5349702 39.3056488,-75.5350158 39.3061137,-75.5350895 39.3069532,-75.5351485 39.3077004,-75.5351713 39.307801,-75.5352183 39.3078954,-75.535292 39.3079888,-75.5353283 39.3080655)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208778,service,,,,,,"LINESTRING(-75.5087554 39.1699166,-75.5088502 39.1698678,-75.5094474 39.1695603)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""parking_aisle"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208779,service,,,,,,"LINESTRING(-75.5768512 38.9289152,-75.5752946 38.9289381,-75.5732372 38.9289852,-75.572905 38.928972)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley""}",,,,,
17208782,service,,,,,,"LINESTRING(-75.6418987 39.0337343,-75.6419523 39.0338552,-75.6419738 39.033976,-75.6419469 39.034151,-75.6418557 39.0342969,-75.641727 39.034351,-75.641541 39.0343723,-75.6413841 39.0344032,-75.6411975 39.0344817,-75.6401384 39.0352105,-75.6399538 39.035381,-75.6398377 39.0355687,-75.6397791 39.0357415,-75.6397661 39.0359032,-75.6398322 39.037417,-75.6398522 39.0376142)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208783,service,,,,,,"LINESTRING(-75.606583 38.9412341,-75.6049003 38.9423763,-75.6045769 38.9425877,-75.6044841 38.9426219,-75.604362 38.9426409,-75.6042155 38.9426295,-75.6040567 38.9426181,-75.6039591 38.9426162,-75.6039053 38.9426428,-75.603837 38.9427017,-75.603793 38.9428042,-75.6038101 38.9429828,-75.6038687 38.9430701,-75.6042106 38.9432582,-75.6042887 38.9432601,-75.6043791 38.9432411)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208786,service,,,,,,"LINESTRING(-75.61524 38.936467,-75.6154494 38.936409,-75.6159534 38.9363106,-75.6162551 38.9362673,-75.6167066 38.9362532,-75.6170311 38.9362663)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17208790,service,,,,,,"LINESTRING(-75.5444274 38.9904797,-75.5444025 38.9903185,-75.5443778 38.9901874,-75.5443531 38.9901,-75.5443192 38.9900008,-75.5442871 38.989914,-75.544232 38.9897878,-75.5437996 38.9889756,-75.5437596 38.9889088,-75.5437119 38.9888457,-75.5436605 38.9887967,-75.543595 38.9887549,-75.5435037 38.9887143,-75.5432365 38.9886611,-75.5431499 38.9886396,-75.5430682 38.9886131,-75.5429572 38.9885667,-75.5428818 38.988521,-75.542809 38.9884705,-75.5427432 38.9883994,-75.5426875 38.9883268,-75.5422105 38.9877812,-75.542169 38.9877368,-75.542129 38.9876955,-75.5420818 38.987662,-75.5420649 38.9876565,-75.5420356 38.9876471,-75.5419524 38.9876303,-75.5418284 38.9876183,-75.5417036 38.9876028,-75.5416258 38.9875824,-75.5415519 38.9875489,-75.5415026 38.9875142,-75.5414471 38.9874615,-75.5413562 38.9873555,-75.5412068 38.9871723,-75.5410982 38.987028,-75.5409903 38.9868813,-75.5408694 38.9867137,-75.5407924 38.9866077,-75.5407802 38.9865964,-75.5407533 38.9865714,-75.5407188 38.9865453,-75.540669 38.9865209,-75.5406202 38.9865098,-75.5405744 38.9865082,-75.5405195 38.986513,-75.5404708 38.9865295,-75.5404301 38.9865509,-75.5395936 38.9870905,-75.5395347 38.98713,-75.5394798 38.9871568,-75.5393174 38.987239,-75.5392403 38.9872832)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""surface"": ""asphalt""}",,,,,
17208791,service,,,,,,"LINESTRING(-75.5363684 38.9885933,-75.536248 38.9887532,-75.5361262 38.989004,-75.5359349 38.9894428,-75.5357862 38.9897107,-75.5356059 38.9899639,-75.535387 38.9902403)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208796,service,,,,,,"LINESTRING(-75.4261491 39.0995467,-75.4251647 39.1032136,-75.4249684 39.1038878,-75.424524 39.1055119)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208801,service,,,,,,"LINESTRING(-75.5276758 38.9998802,-75.526875 38.9999079,-75.5263252 38.9999301,-75.5259843 38.9998888,-75.5258278 38.9998803,-75.5257178 38.999903,-75.5256692 38.9999432,-75.525653 39.0000011,-75.5256692 39.0000564,-75.5257048 39.0000841,-75.5257793 39.0000942,-75.5258958 39.0000816,-75.5259703 39.0000564,-75.5263252 38.9999301)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208804,service,,,,,,"LINESTRING(-75.6419102 38.9864805,-75.6416291 38.9865237,-75.6413105 38.9865519,-75.6410354 38.9865856,-75.6397916 38.9868959,-75.6394341 38.9870022)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208807,service,,,,,,"LINESTRING(-75.6701959 38.9860573,-75.6702004 38.9862504,-75.6702732 38.98728,-75.6704588 38.9898741,-75.6704826 38.9905525)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208819,service,,,,,,"LINESTRING(-75.586998 39.218994,-75.5869138 39.2188461,-75.5868468 39.2187505,-75.5867891 39.2187193,-75.5867467 39.2187125,-75.5863982 39.2182496)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208820,service,,,,,,"LINESTRING(-75.7253557 38.9761486,-75.7255075 38.9761648,-75.7259905 38.976214,-75.7270322 38.9763177,-75.7275301 38.9763761)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208822,service,,,,,,"LINESTRING(-75.6301836 38.9751225,-75.6300629 38.9752271,-75.6299626 38.9753156,-75.6292689 38.975955,-75.6287126 38.9764608,-75.6285681 38.9765945,-75.6284721 38.9766986,-75.628416 38.9767859,-75.6283525 38.9769115)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17208828,residential,Chapel Drive,,,,,"LINESTRING(-75.5367249 39.1189679,-75.5372866 39.1193171,-75.5374457 39.1194091,-75.5375612 39.119468,-75.5376655 39.1195094,-75.537778 39.1195432,-75.5379068 39.1195738,-75.538026 39.119597,-75.5384998 39.119692,-75.5386191 39.1197258,-75.538748 39.1197733,-75.5388594 39.1198264,-75.5389725 39.1198932,-75.539935 39.120486,-75.5400945 39.1205897,-75.5402188 39.1206834,-75.5403269 39.1207834,-75.5404206 39.1208983,-75.5405106 39.1210309,-75.54057 39.121151,-75.5406142 39.1212656,-75.5406504 39.1214027,-75.5406869 39.1216353)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Chapel Drive"", ""highway"": ""residential"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Chapel"", ""tiger:name_type"": ""Dr""}",,,,,
17208830,residential,Garrison Oak Drive,,,,,"LINESTRING(-75.4993381 39.1776762,-75.4994057 39.1778069,-75.4994923 39.1779744,-75.4995607 39.1780897,-75.4996413 39.178193,-75.4997541 39.1782941,-75.4998767 39.1783748,-75.5000118 39.1784362,-75.5007161 39.1786561,-75.5008666 39.178721,-75.5009902 39.1787943,-75.5011184 39.1789003,-75.5012111 39.1790119,-75.5017585 39.1798524,-75.5021703 39.180474,-75.5039488 39.1831877,-75.5040094 39.1833325,-75.5040324 39.1834774,-75.5040303 39.1835974,-75.5039955 39.1837283,-75.5039515 39.1838421,-75.5038834 39.1839497,-75.5037821 39.1840557,-75.5036779 39.1841392,-75.5035548 39.1842124,-75.5034091 39.1842784,-75.5007387 39.1854448,-75.5002126 39.1856697,-75.5000849 39.1857197,-75.4999464 39.185766,-75.4997629 39.185792,-75.4996209 39.1857954,-75.4994682 39.185783,-75.499366 39.185771,-75.4992699 39.1857471,-75.4991302 39.1856993,-75.4990008 39.1856353,-75.4988861 39.1855508,-75.4987837 39.1854544,-75.4986866 39.1853323,-75.4976203 39.1837832,-75.495647 39.1808988,-75.4955647 39.1807879,-75.4954646 39.1806825,-75.4953465 39.1805966,-75.4951998 39.1805106,-75.4949819 39.1803966,-75.4948523 39.1803288)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Garrison Oak Drive"", ""highway"": ""residential""}",,,,,
17208835,service,,,,,,"LINESTRING(-75.4435312 39.1282789,-75.4423706 39.1283645,-75.4406466 39.1285281,-75.4398171 39.128564,-75.4386978 39.128546,-75.4368185 39.1285281,-75.435405 39.1284863,-75.435327 39.128484,-75.4350991 39.1284678,-75.4346542 39.1284903,-75.4343947 39.1285209,-75.4341329 39.1285784,-75.4337853 39.1286952,-75.4333537 39.1288092,-75.4332338 39.1288408,-75.4316974 39.1292381,-75.4305041 39.1295329,-75.4289988 39.1299166,-75.4289464 39.1299801,-75.4289267 39.1300488,-75.4302582 39.1317888,-75.4303221 39.1318943,-75.4303272 39.1319419)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17208838,trunk_link,,,,,,"LINESTRING(-75.4524111 38.9940546,-75.4520962 38.9935488,-75.4519458 38.993343,-75.4518993 38.9932369,-75.4518765 38.9931347,-75.4518739 38.9930362,-75.4518887 38.9929427,-75.4519179 38.9928459,-75.4519737 38.9927549,-75.4520565 38.9926752,-75.4521556 38.9926113,-75.4522629 38.9925614,-75.452385 38.9925252,-75.4525914 38.9924873,-75.4528344 38.9924463,-75.453094 38.9923933,-75.453281 38.9923027)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""oneway"": ""yes"", ""highway"": ""trunk_link"", ""destination"": ""South Frederica"", ""maxspeed:advisory"": ""25 mph"", ""destination:ref:to"": ""DE 12""}",yes,,,,
17208842,residential,Pine Valley Road,,,,,"LINESTRING(-75.5694277 39.1812962,-75.5694663 39.1812612,-75.569505 39.1812191,-75.5695453 39.1811563,-75.5697956 39.1804377,-75.5698589 39.1802474,-75.5698908 39.1801344,-75.5699044 39.1800449,-75.5699039 39.1799222,-75.5698661 39.1792806,-75.5698652 39.1791588,-75.5698809 39.1790314,-75.5699219 39.1789102,-75.5699887 39.1787968,-75.5700667 39.1787091,-75.5701609 39.1786309,-75.5703407 39.1785044,-75.5708043 39.1781866,-75.5727822 39.1768002,-75.5737799 39.1761272,-75.5739104 39.1760336,-75.5739944 39.1759521,-75.5740698 39.1758597,-75.574134 39.1757413,-75.5743199 39.1753333,-75.5743776 39.1752324,-75.5744404 39.1751507,-75.57452 39.1750711,-75.5746285 39.1749878,-75.5747958 39.1748859,-75.5761292 39.1741805,-75.5764975 39.1739817,-75.5766412 39.1739141,-75.5767732 39.1738675,-75.5769148 39.1738399,-75.5770649 39.1738155,-75.577163 39.173817,-75.5772526 39.1738317)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Pine Valley Road"", ""source"": ""Bing"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""19904"", ""tiger:name_base"": ""Pine Valley"", ""tiger:name_type"": ""Rd"", ""tiger:zip_right"": ""19904""}",,,,,
17208843,service,,,,,,"LINESTRING(-75.4826993 39.1252922,-75.4828265 39.125654,-75.4830175 39.1261977,-75.483082 39.1263813)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""access"": ""private"", ""highway"": ""service"", ""surface"": ""asphalt""}",,,,,
17208844,service,,,,,,"LINESTRING(-75.5221039 39.1372627,-75.5206029 39.1376424,-75.5205428 39.1376852,-75.5204828 39.1377602)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""source"": ""Bing"", ""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""source:date"": ""2010-06/2011-05"", ""tiger:county"": ""Kent, DE""}",,,,,
17208860,service,,,,,,"LINESTRING(-75.5396394 39.1324803,-75.5396358 39.1323996,-75.5396169 39.131973,-75.539609 39.1318274,-75.5395623 39.1309684)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208865,service,,,,,,"LINESTRING(-75.5125475 39.117474,-75.5124995 39.1175122,-75.5124534 39.1175821,-75.5124077 39.1180737,-75.5123974 39.1181845)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208867,residential,,,,,,"LINESTRING(-75.519 39.174459,-75.5188802 39.1743456,-75.5192031 39.1741483,-75.5191248 39.1740542,-75.5190149 39.1739438,-75.5187899 39.1737179,-75.5185677 39.1734948,-75.5183794 39.1733058,-75.5182294 39.1733053,-75.5173206 39.1739226,-75.5169542 39.1741715)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208869,tertiary,White Oak Road,,,,,"LINESTRING(-75.516935 39.168229,-75.5167924 39.1683164,-75.5167572 39.1683379,-75.5166977 39.1683744,-75.5165449 39.1684681,-75.5161558 39.1687065,-75.515698 39.168994,-75.5153222 39.1692431,-75.5152395 39.1692979,-75.5147811 39.1695904)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""White Oak Road"", ""highway"": ""tertiary"", ""ref:deldot"": ""66"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""sidewalk:left"": ""separate"", ""sidewalk:right"": ""no"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""19901"", ""tiger:name_base"": ""White Oak"", ""tiger:name_type"": ""Rd"", ""tiger:zip_right"": ""19901""}",,,,,
17208870,service,,,,,,"LINESTRING(-75.4936591 39.1637747,-75.4934183 39.1640337,-75.4933837 39.1641098,-75.4933807 39.164205,-75.4933937 39.1642802,-75.4937128 39.1649389,-75.493657 39.165808)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17208873,service,,,,,,"LINESTRING(-75.5859172 38.9728528,-75.5862387 38.9710535,-75.5862782 38.970915,-75.586387 38.9708689,-75.5865354 38.9708651,-75.5894037 38.9712726,-75.5896411 38.9712726,-75.58974 38.9712342,-75.5898834 38.9710342,-75.5900494 38.9706553)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17208875,service,,,,,,"LINESTRING(-75.5106865 39.1684612,-75.5106322 39.1684901,-75.510148 39.1687479,-75.5096842 39.1689961,-75.5096176 39.1690317,-75.5095375 39.1690714,-75.5090477 39.1693141,-75.5084862 39.1696142)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208876,tertiary,,,,,,"LINESTRING(-75.516935 39.168229,-75.5171326 39.1681107)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""tertiary"", ""ref:deldot"": ""66"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208886,service,,,,,,"LINESTRING(-75.5427012 39.1857482,-75.5427878 39.1858346,-75.5428112 39.1858542,-75.5428524 39.1858647,-75.5428999 39.1858768,-75.5429383 39.1859016,-75.5432087 39.1861741,-75.5432663 39.1862321)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208901,residential,,,,,,"LINESTRING(-75.5169542 39.1741715,-75.5169698 39.1742919,-75.517147 39.1744576,-75.5173311 39.1746296,-75.517558 39.1748417,-75.5176857 39.1749611,-75.5178354 39.1749938,-75.5181174 39.1748301,-75.5188802 39.1743456)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208903,service,,,,,,"LINESTRING(-75.6525507 39.0854522,-75.6517857 39.0843527,-75.6514183 39.0838176,-75.651024 39.083383)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17208905,service,,,,,,"LINESTRING(-75.5704851 39.3111837,-75.5703784 39.311046,-75.5702841 39.3109441,-75.5697665 39.310141,-75.569694 39.309921,-75.5694526 39.3098214)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208906,service,,,,,,"LINESTRING(-75.6018799 39.302256,-75.6015941 39.3022733,-75.601356 39.3022877,-75.6012736 39.3023031,-75.6011851 39.3023323,-75.6011168 39.3023886,-75.6011029 39.3024,-75.6010389 39.3024319,-75.6006594 39.3024561,-75.6006714 39.3026823)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""source"": ""Bing"", ""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17208907,service,,,,,,"LINESTRING(-75.5319207 39.2170879,-75.5320063 39.2184585,-75.5320278 39.2190674,-75.5319661 39.2192939,-75.5318213 39.2195246,-75.5317783 39.219776,-75.5318117 39.2205003)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208909,service,,,,,,"LINESTRING(-75.4560717 39.1508542,-75.456112 39.1509436,-75.4561388 39.1510622,-75.4561361 39.1511308,-75.4561227 39.1511974,-75.4561019 39.1512321,-75.4560878 39.1512556,-75.4560369 39.1513201,-75.4559457 39.1514178,-75.4558867 39.151474,-75.4557847 39.1515822,-75.4557631 39.1516121,-75.4556989 39.1517007,-75.4556157 39.1518318,-75.4555862 39.1519358,-75.4555836 39.1521126,-75.455597 39.1523351,-75.4555916 39.1524807,-75.4555192 39.1526242,-75.455428 39.1527781,-75.4551142 39.1531941,-75.4547413 39.1536933,-75.4543739 39.1541655,-75.4542451 39.1543589,-75.4541727 39.1544671,-75.4540762 39.1546126,-75.4540332 39.1547416,-75.4540225 39.154856,-75.4540225 39.1549704,-75.4540788 39.1551638)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17208912,service,,,,,,"LINESTRING(-75.4563507 39.1513284,-75.4562327 39.151447,-75.4561227 39.1515489,-75.4559671 39.1517028,-75.4559473 39.1517273,-75.4558947 39.1517922,-75.4558357 39.1519025,-75.4557847 39.152021,-75.4557284 39.1522228,-75.4556855 39.1523393,-75.4556372 39.1524391,-75.4555916 39.1524807)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17208913,service,,,,,,"LINESTRING(-75.6523158 39.0289867,-75.6541228 39.0279357,-75.6541838 39.0278954,-75.6542294 39.0278475,-75.6542401 39.0277704,-75.6542455 39.0276599,-75.6542804 39.0275849,-75.6543421 39.0275287,-75.6545164 39.0274266)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208918,service,,,,,,"LINESTRING(-75.730697 39.0403581,-75.7320824 39.0413651,-75.7327731 39.0419139,-75.7328298 39.0419839,-75.7328544 39.0420321,-75.7328525 39.0420745,-75.7328318 39.0421277,-75.7327732 39.042175,-75.7326933 39.0421913,-75.7325785 39.042174,-75.7325018 39.0421445,-75.7323234 39.042016,-75.7322745 39.0419808,-75.7321967 39.0418924,-75.7321152 39.0418226,-75.7320326 39.0417947,-75.7318805 39.0417761,-75.7316637 39.0417659,-75.7315655 39.0417743,-75.7315068 39.0418152,-75.7314804 39.0418589,-75.7314721 39.0419296,-75.731502 39.0419733,-75.731587 39.042004,-75.7317344 39.0420226,-75.7318505 39.0420385,-75.7319978 39.0420757,-75.7320817 39.0421017,-75.7321823 39.0420943,-75.732223 39.0420757,-75.7323234 39.042016)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17208920,service,,,,,,"LINESTRING(-75.6974588 38.9967927,-75.6972773 38.996951,-75.697071 38.997184,-75.6963243 38.9980734,-75.6962164 38.9981956,-75.6960984 38.9983102,-75.6959777 38.9984061,-75.6958785 38.9984687,-75.6958141 38.9985083,-75.6957707 38.9985257,-75.695731 38.9985291,-75.69568 38.9985312,-75.6956049 38.9985291,-75.6955593 38.9985249,-75.695503 38.9985228,-75.695452 38.9985354,-75.6953957 38.9985604,-75.6953581 38.9985896,-75.6953555 38.9986438,-75.6953898 38.998682)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""source"": ""Bing"", ""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:tlid"": ""68081186"", ""tiger:county"": ""Kent, DE"", ""tiger:source"": ""tiger_import_dch_v0.6_20070809"", ""tiger:separated"": ""no"", ""tiger:upload_uuid"": ""bulk_upload.pl-a58b231f-4f32-4f51-ae8e-e061fdd79350""}",,,,,
17208921,service,,,,,,"LINESTRING(-75.7054519 38.9962242,-75.7054737 38.9961059,-75.7055265 38.9960213,-75.7055887 38.9959924,-75.705657 38.9960044,-75.7056881 38.9960552,-75.7056632 38.9961059,-75.7054519 38.9962242,-75.7054146 38.996258,-75.7054115 38.9963063,-75.7054447 38.9964266,-75.7057994 38.9973388,-75.7058693 38.9975892)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
